2718,0
2727,0
2736,0
2745,0
2754,0
2763,0
2772,0
2781,0
2790,0
2799,0
2808,1
2817,0
2826,0
2835,0
2844,0
2853,0
2862,0
2871,0
2880,0
2889,0
2898,0
2907,0
2916,0
2925,0
2934,0
2943,0
2952,0
2961,0
2970,0
2979,0
2988,0
2997,1
3006,0
3015,0
3024,0
3033,0
3042,0
3051,0
3060,0
3069,0
3078,0
3087,0
3096,0
3105,0
3114,0
3123,0
3132,0
3141,0
3150,0
3159,1
3168,0
3177,0
3186,0
3195,0
3204,0
3213,0
3222,0
3231,0
3240,0
3249,0
3258,0
3267,1
3276,0
3285,0
3294,0
3303,0
3312,0
3321,0
3330,0
3339,0
3348,0
3357,0
3366,0
3375,0
3384,0
3393,0
3402,0
3411,0
3420,0
3429,0
3438,0
3447,0
3456,0
3465,0
3474,0
3483,0
3492,0
3501,0
3510,0
3519,0
3528,0
3537,0
3546,0
3555,0
3564,0
3573,0
3582,0
3591,0
3600,0
3609,0
3618,1
3627,0
3636,0
3645,0
3654,0
3663,0
3672,0
3681,0
3690,0
3699,0
3708,0
3717,0
3726,0
3735,1
3744,0
3753,0
3762,0
3771,0
3780,0
3789,0
3798,0
3807,0
3816,0
3825,0
3834,0
3843,0
3852,0
3861,0
3870,0
3879,0
3888,0
3897,0
3906,1
3915,0
3924,1
3933,0
3942,0
3951,0
3960,1
3969,0
3978,0
3987,0
3996,0
4005,0
4014,0
4023,0
4032,0
4041,0
4050,0
4059,0
4068,0
4077,0
4086,0
4095,0
4104,0
4113,0
4122,0
4131,1
4140,0
4149,0
4158,0
4167,0
4176,1
4185,0
4194,0
4203,0
4212,0
4221,0
4230,0
4239,0
4248,0
4257,0
4266,0
4275,0
4284,0
4293,0
4302,0
4311,0
4320,0
4329,0
4338,0
4347,0
4356,0
4365,0
4374,0
4383,0
4392,0
4401,0
4410,0
4419,0
4428,1
4437,0
4446,0
4455,0
4464,0
4473,0
4482,0
4491,0
4500,0
4509,0
4518,0
4527,0
4536,0
4545,0
4554,0
4563,0
4572,0
4581,0
4590,0
4599,0
4608,0
4617,0
4626,0
4635,0
4644,0
4653,0
4662,0
4671,1
4680,0
4689,0
4698,0
4707,0
4716,1
4725,0
4734,0
4743,0
4752,0
4761,0
4770,0
4779,0
4788,0
4797,0
4806,0
4815,1
4824,0
4833,0
4842,0
4851,1
4860,0
4869,0
4878,0
4887,0
4896,0
4905,0
4914,0
4923,0
4932,0
4941,0
4950,0
4959,0
4968,0
4977,0
4986,1
4995,0
5004,1
5013,0
5022,0
5031,1
5040,0
5049,0
5058,0
5067,0
5076,0
5085,0
5094,0
5103,0
5112,0
5121,0
5130,0
5139,0
5148,0
5157,0
5166,0
5175,1
5184,0
5193,1
5202,0
5211,0
5220,0
5229,1
5238,0
5247,0
5256,0
5265,0
5274,0
5283,1
5292,0
5301,0
5310,0
5319,0
5328,0
5337,1
5346,0
5355,0
5364,0
5373,1
5382,0
5391,0
5400,2
5409,2
5418,5
5427,4
5436,4
5445,5
5454,8
5463,8
5472,11
5481,17
5490,28
5499,25
5508,46
5517,60
5526,62
5535,48
5544,52
5553,50
5562,30
5571,23
5580,15
5589,7
5598,8
5607,2
5616,1
5625,0
5634,1
5643,0
5652,0
5661,0
5670,0
5679,0
5688,0
5697,0
5706,0
5715,0
5724,0
5733,0
5742,0
5751,0
5760,0
5769,0
5778,0
5787,0
5796,0
5805,0
5814,0
5823,0
5832,0
5841,0
5850,0
5859,0
5868,0
5877,0
5886,0
5895,0
5904,0
5913,0
5922,0
5931,0
5940,0
5949,0
5958,0
5967,0
5976,0
5985,0
5994,0
6003,0
6012,0
6021,0
6030,0
6039,0
6048,0
6057,0
6066,0
6075,0
6084,0
6093,0
6102,0
6111,0
6120,0
6129,0
6138,0
6147,0
6156,0
6165,0
6174,0
6183,0
6192,0
6201,0
6210,0
6219,0
6228,0
6237,0
6246,0
6255,0
6264,0
6273,0
6282,0
6291,0
6300,0
6309,0
6318,0
6327,0
6336,0
6345,0
6354,0
6363,0
6372,0
6381,0
6390,0
6399,0
6408,0
6417,0
6426,0
6435,0
6444,0
6453,0
6462,0
6471,0
6480,0
6489,0
6498,0
6507,0
6516,0
6525,0
6534,0
6543,0
6552,0
6561,0
6570,0
6579,0
6588,0
6597,0
6606,0
6615,0
6624,0
6633,0
6642,0
6651,0
6660,0
6669,0
6678,0
6687,0
6696,0
6705,0
6714,0
6723,0
6732,0
6741,0
6750,0
6759,0
6768,0
6777,0
6786,0
6795,0
6804,0
6813,0
6822,0
6831,0
6840,0
6849,0
6858,0
6867,0
6876,0
6885,0
6894,0
6903,0
6912,0
6921,0
6930,0
6939,0
6948,0
6957,0
6966,0
6975,0
6984,0
6993,0
7002,0
7011,0
7020,0
7029,0
7038,0
7047,0
7056,0
7065,0
7074,0
7083,0
7092,0
7101,0
7110,0
7119,0
7128,0
7137,0
7146,0
7155,0
7164,0
7173,0
7182,0
7191,0
7200,0
7209,0
7218,0
7227,0
7236,0
7245,0
7254,0
7263,0
7272,0
7281,0
7290,0
7299,0
7308,0
7317,0
7326,0
7335,0
7344,0
7353,0
7362,0
7371,0
7380,0
7389,0
7398,0
7407,0
7416,0
7425,0
7434,0
7443,0
7452,0
7461,0
7470,0
7479,0
7488,0
7497,0
7506,0
7515,0
7524,0
7533,0
7542,0
7551,0
7560,0
7569,0
7578,0
7587,0
7596,0
7605,0
7614,0
7623,0
7632,0
7641,0
7650,0
7659,0
7668,0
7677,0
7686,0
7695,0
7704,0
7713,0
7722,0
7731,0
7740,0
7749,0
7758,0
7767,0
7776,0
7785,0
7794,0
7803,0
7812,0
7821,0
7830,0
7839,0
7848,0
7857,0
7866,0
7875,0
7884,0
7893,0
7902,0
7911,0
7920,0
7929,0
7938,0
7947,0
7956,0
7965,0
7974,0
7983,0
7992,0
8001,0
8010,0
8019,0
8028,0
8037,0
8046,0
8055,0
8064,0
8073,0
8082,0
8091,0
8100,0
8109,0
8118,0
8127,0
8136,0
8145,0
8154,0
8163,0
8172,0
8181,0
8190,0
8199,0
8208,0
8217,0
8226,0
8235,0
8244,0
8253,0
8262,0
8271,0
8280,0
8289,0
8298,0
8307,0
8316,0
8325,0
8334,0
8343,0
8352,0
8361,0
8370,0
8379,0
8388,0
8397,0
8406,0
8415,0
8424,0
8433,0
8442,0
8451,0
8460,0
8469,0
8478,0
8487,0
8496,0
8505,0
8514,0
8523,0
8532,0
8541,0
8550,0
8559,0
8568,0
8577,0
8586,0
8595,0
8604,0
8613,0
8622,0
8631,0
8640,0
8649,0
8658,0
8667,0
8676,0
8685,0
8694,0
8703,0
8712,0
8721,0
8730,0
8739,0
8748,0
8757,0
8766,0
8775,0
8784,0
8793,0
8802,0
8811,0
8820,0
8829,0
8838,0
8847,0
8856,0
8865,0
8874,0
8883,0
8892,0
8901,0
8910,0
8919,0
8928,0
8937,0
8946,0
8955,0
8964,0
8973,0
8982,0
8991,0
9000,0
9009,0
9018,0
9027,0
9036,0
9045,0
9054,0
9063,0
9072,0
9081,0
9090,0
9099,0
9108,0
9117,0
9126,0
9135,0
9144,0
9153,0
9162,0
9171,0
9180,0
9189,0
9198,0
9207,0
